Hour Minute Second RPM v1 RPM_ct wind_ct
21 3 27 73.89 3.45 3777 24
21 3 30 74.26 3.76 3781 29
21 3 33 74.35 4.54 3784 28
21 3 36 74.63 4.39 3788 24
21 3 39 74.35 3.76 3792 24
21 3 42 74.72 3.76 3795 25
21 3 45 74.91 3.92 3799 26
21 3 48 75.47 4.07 3803 30
21 3 51 75.95 4.70 3807 28
21 3 54 76.34 4.39 3811 27
21 3 57 76.34 4.23 3814 28
21 4 0 76.43 4.39 3818 26
21 4 3 76.73 4.07 3822 28
21 4 6 77.02 4.39 3826 25
21 4 9 76.92 3.92 3830 25
21 4 12 76.82 3.92 3834 25
21 4 15 77.02 3.92 3837 21
21 4 18 77.42 3.29 3841 21
21 4 21 77.42 3.29 3845 20
21 4 24 77.72 3.13 3849 19
21 4 27 77.92 2.98 3853 18
21 4 30 78.23 2.82 3857 18
21 4 33 78.64 2.82 3861 18
21 4 36 79.37 2.82 3865 24
21 4 39 79.68 3.76 3869 27
21 4 42 79.79 4.23 3873 30
21 4 45 80.21 4.70 3877 21
21 4 48 80.43 3.29 3881 24
21 4 51 80.75 3.76 3885 20
21 4 54 80.65 3.13 3889 20
21 4 57 80.65 3.13 3893 19
21 5 0 81.08 2.98 3897 20
21 5 3 81.74 3.13 3901 19
21 5 6 82.30 2.98 3905 17
21 5 9 81.97 2.66 3909 18
21 5 12 82.30 2.82 3913 20
21 5 15 82.87 3.13 3917 24
21 5 18 83.33 3.76 3922 25
21 5 21 83.45 3.92 3926 24
21 5 24 84.27 3.76 3930 23
21 5 27 84.63 3.60 3934 22
21 5 30 84.99 3.45 3939 19
21 5 33 85.23 2.98 3943 16
21 5 36 85.59 2.51 3947 16
21 5 39 86.08 2.51 3951 13
21 5 42 85.96 2.04 3956 17
21 5 45 86.83 2.66 3960 22
21 5 48 87.59 3.45 3964 19
21 5 51 88.50 2.98 3969 17
21 5 54 88.50 2.66 3973 18
21 5 57 89.42 2.82 3978 21
21 6 0 89.96 3.29 3982 23
21 6 3 90.50 3.60 3987 23
21 6 6 90.50 3.60 3991 22
21 6 9 91.32 3.45 3996 19
21 6 12 92.17 2.98 4000 20
21 6 15 92.59 3.13 4005 19
21 6 18 93.46 2.98 4010 18
21 6 21 94.04 2.82 4014 19
21 6 24 94.49 2.98 4019 18
21 6 27 94.94 2.82 4024 21
21 6 30 95.69 3.29 4029 18
21 6 33 96.46 2.82 4033 17
21 6 36 96.62 2.66 4038 18
21 6 39 97.56 2.82 4043 28
21 6 42 99.01 4.39 4048 26
21 6 45 99.83 4.07 4053 21
21 6 48 100.84 3.29 4058 21
21 6 51 101.01 3.29 4063 24
21 6 54 102.39 3.76 4068 19
21 6 57 103.09 2.98 4073 23
21 7 0 103.63 3.60 4078 22
21 7 3 104.90 3.45 4084 21
21 7 6 106.19 3.29 4089 26
21 7 9 106.76 4.07 4094 28
21 7 12 108.50 4.39 4100 27
21 7 15 109.29 4.23 4105 28
21 7 18 110.91 4.39 4111 28
21 7 21 111.52 4.39 4116 23
21 7 24 112.78 3.60 4122 21
21 7 27 114.29 3.29 4128 21
21 7 30 115.38 3.29 4133 16
21 7 33 115.38 2.51 4139 15
21 7 36 116.05 2.35 4145 16
21 7 39 116.73 2.51 4151 23
21 7 42 118.11 3.60 4157 26
21 7 45 119.52 4.07 4163 23
21 7 48 120.72 3.60 4169 22
21 7 51 122.20 3.45 4175 19
21 7 54 122.70 2.98 4181 22
21 7 57 122.95 3.45 4187 20
21 8 0 123.46 3.13 4193 20
21 8 3 123.46 3.13 4199 21
21 8 6 124.22 3.29 4205 20
21 8 9 125.52 3.13 4212 22
21 8 12 127.66 3.45 4218 18
21 8 15 128.48 2.82 4225 19
21 8 18 129.03 2.98 4231 21
21 8 21 129.87 3.29 4237 19
21 8 24 130.43 2.98 4244 21
21 8 27 129.31 3.29 4250 18
21 8 30 128.48 2.82 4257 16
21 8 33 126.32 2.51 4263 16
21 8 36 126.85 2.51 4270 15
21 8 39 124.74 2.35 4276 14
21 8 42 122.20 2.19 4282 14
21 8 45 119.05 2.19 4288 16
21 8 48 118.34 2.51 4294 16
21 8 51 118.11 2.51 4300 22
21 8 54 120.00 3.45 4306 26
21 8 57 121.70 4.07 4312 23
21 9 0 122.95 3.60 4318 22
21 9 3 122.70 3.45 4324 22
21 9 6 123.97 3.45 4330 23
21 9 9 125.52 3.60 4337 24
21 9 12 127.12 3.76 4343 24
21 9 15 128.76 3.76 4349 25
21 9 18 131.58 3.92 4356 26
21 9 21 134.23 4.07 4363 28
21 9 24 136.05 4.39 4369 25
21 9 27 137.61 3.92 4376 31
21 9 30 141.51 4.86 4383 24
21 9 33 143.20 3.76 4390 23
21 9 36 145.28 3.60 4398 27
21 9 39 148.15 4.23 4405 24
21 9 42 149.25 3.76 4412 22
21 9 45 149.25 3.45 4420 21
21 9 48 150.00 3.29 4427 21
21 9 51 150.75 3.29 4435 22
21 9 54 150.38 3.45 4442 19
21 9 57 147.78 2.98 4450 19
21 10 0 145.99 2.98 4457 22
21 10 3 145.99 3.45 4464 23
21 10 6 147.42 3.60 4472 23
21 10 9 147.78 3.60 4479 18
21 10 12 147.06 2.82 4487 22
21 10 15 148.15 3.45 4494 26
21 10 18 150.00 4.07 4501 20
21 10 21 151.13 3.13 4509 21
21 10 24 152.67 3.29 4517 19
21 10 27 149.63 2.98 4524 18
21 10 30 144.23 2.82 4531 21
21 10 33 140.52 3.29 4539 19
21 10 36 139.53 2.98 4546 23
21 10 39 140.19 3.60 4553 19
21 10 42 137.93 2.98 4560 13
21 10 45 134.53 2.04 4566 18
21 10 48 132.45 2.82 4573 19
21 10 51 132.16 2.98 4580 20
21 10 54 133.04 3.13 4586 21
21 10 57 133.93 3.29 4593 19
21 11 0 133.63 2.98 4600 19
21 11 3 133.63 2.98 4606 23
21 11 6 133.63 3.60 4613 20
21 11 9 134.83 3.13 4620 21
21 11 12 135.44 3.29 4626 24
21 11 15 135.75 3.76 4633 24
21 11 18 138.25 3.76 4640 23
21 11 21 137.93 3.60 4647 25
21 11 24 140.52 3.92 4654 24
21 11 27 142.52 3.76 4661 24
21 11 30 143.54 3.76 4668 31
21 11 33 147.42 4.86 4676 25
21 11 36 149.63 3.92 4683 25
21 11 39 153.06 3.92 4691 31
21 11 42 157.48 4.86 4698 30
21 11 45 162.16 4.70 4706 33
21 11 48 168.07 5.17 4715 27
21 11 51 173.41 4.23 4723 29
21 11 54 176.47 4.54 4732 30
21 11 57 178.57 4.70 4741 28
21 12 0 176.99 4.39 4750 30
21 12 3 180.18 4.70 4759 35
21 12 6 185.19 5.48 4768 32
21 12 9 191.08 5.01 4777 33
21 12 12 195.44 5.17 4787 31
21 12 15 196.08 4.86 4797 28
21 12 18 195.44 4.39 4807 29
21 12 21 196.08 4.54 4817 26
21 12 24 193.55 4.07 4826 27
21 12 27 191.08 4.23 4836 22
21 12 30 183.49 3.45 4845 21
21 12 33 176.99 3.29 4854 24
21 12 36 174.42 3.76 4863 22
21 12 39 171.92 3.45 4872 22
21 12 42 170.45 3.45 4880 20
21 12 45 164.38 3.13 4889 19
21 12 48 158.31 2.98 4897 16
21 12 51 153.06 2.51 4904 17
21 12 54 148.15 2.66 4912 27
21 12 57 151.52 4.23 4919 27
21 13 0 151.90 4.23 4927 24
21 13 3 150.75 3.76 4935 20
21 13 6 150.00 3.13 4942 21
21 13 9 152.28 3.29 4950 25
21 13 12 156.25 3.92 4957 24
21 13 15 157.07 3.76 4965 21
21 13 18 155.84 3.29 4973 18
21 13 21 150.75 2.82 4981 19
21 13 24 145.28 2.98 4988 17
21 13 27 141.84 2.66 4995 20
21 13 30 141.51 3.13 5002 18
21 13 33 139.86 2.82 5009 17
21 13 36 136.67 2.66 5016 19
21 13 39 136.36 2.98 5023 24
21 13 42 138.89 3.76 5030 27
21 13 45 141.51 4.23 5037 28
21 13 48 145.63 4.39 5044 32
21 13 51 148.88 5.01 5051 32
21 13 54 153.06 5.01 5059 34
21 13 57 157.89 5.33 5067 29
21 14 0 161.29 4.54 5075 27
21 14 3 162.60 4.23 5083 31
21 14 6 165.75 4.86 5091 36
21 14 9 171.43 5.64 5100 32
21 14 12 176.47 5.01 5108 29
21 14 15 179.10 4.54 5117 29
21 14 18 179.10 4.54 5126 25
21 14 21 176.47 3.92 5135 24
21 14 24 172.91 3.76 5144 29
21 14 27 173.41 4.54 5153 31
21 14 30 171.92 4.86 5161 25
21 14 33 170.45 3.92 5170 31
21 14 36 172.91 4.86 5178 28
21 14 39 175.95 4.39 5187 31
21 14 42 180.72 4.86 5196 31
21 14 45 185.76 4.86 5205 27
21 14 48 183.49 4.23 5214 21
21 14 51 175.44 3.29 5223 22
21 14 54 169.49 3.45 5232 20
21 14 57 163.93 3.13 5240 21
21 15 0 163.93 3.29 5248 24
21 15 3 166.67 3.76 5257 24
21 15 6 167.13 3.76 5265 23
21 15 9 165.29 3.60 5273 20
21 15 12 164.38 3.13 5281 26
21 15 15 166.20 4.07 5290 26
21 15 18 168.07 4.07 5298 25
21 15 21 168.07 3.92 5306 23
21 15 24 166.67 3.60 5315 23
21 15 27 165.29 3.60 5323 21
21 15 30 162.60 3.29 5331 33
21 15 33 165.75 5.17 5339 35
21 15 36 171.92 5.48 5348 33
21 15 39 178.04 5.17 5357 26
21 15 42 175.95 4.07 5365 25
21 15 45 172.91 3.92 5374 23
21 15 48 167.13 3.60 5383 21
21 15 51 164.84 3.29 5391 19
21 15 54 158.31 2.98 5399 18
21 15 57 152.28 2.82 5407 17
21 16 0 148.51 2.66 5414 18
21 16 3 147.06 2.82 5422 23
21 16 6 146.70 3.60 5429 24
21 16 9 146.34 3.76 5436 23
21 16 12 147.06 3.60 5444 22
21 16 15 148.15 3.45 5451 25
21 16 18 151.13 3.92 5458 22
21 16 21 152.28 3.45 5466 24
21 16 24 154.64 3.76 5474 21
21 16 27 154.24 3.29 5481 22
21 16 30 155.84 3.45 5489 23
21 16 33 160.86 3.60 5497 20
21 16 36 160.00 3.13 5505 22
21 16 39 161.73 3.45 5513 25
21 16 42 162.60 3.92 5521 29
21 16 45 154.64 4.54 5530 22
21 16 48 125.00 3.45 5536 23
21 16 51 95.54 3.60 5542 23
21 16 54 74.63 3.60 5546 28
21 16 57 57.69 4.39 5549 29
21 17 0 45.80 4.54 5551 26
21 17 3 33.17 4.07 5553 28
21 17 6 25.75 4.39 5554 27
21 17 9 17.54 4.23 5555 24
21 17 12 0 3.76 5555 26
21 17 15 0 4.07 5555 24
21 17 18 999 3.76 5557 26
21 17 21 0 4.07 5557 19
21 17 24 0 2.98 5557 14
21 17 27 0 2.19 5557 16
21 17 30 0 2.51 5557 18
21 17 33 0 2.82 5557 18
21 17 36 0 2.82 5557 17
21 17 39 0 2.66 5557 20
21 17 42 0 3.13 5557 19
21 17 45 0 2.98 5557 25
21 17 48 0 3.92 5557 30
21 17 51 0 4.70 5557 17
21 17 54 0 2.66 5557 0
21 17 57 0 0.00 5557 0
21 18 0 0 0.00 5557 0
21 18 3 0 0.00 5557 0
21 18 6 0 0.00 5557 0
21 18 9 0 0.00 5557 0
21 18 12 0 0.00 5557 0
